config,truth_source,pmid,missed_drug,missed_disease
06_add_abbrev,pubtator,30002098,Valsartan,Renal Insufficiency Chronic
06_add_abbrev,pubtator,30002098,Valsartan,Albuminuria
06_add_abbrev,pubtator,30002098,Irbesartan,Renal Insufficiency Chronic
06_add_abbrev,pubtator,30318492,Pravastatin,Cerebral Infarction
06_add_abbrev,pubtator,30326006,Gabapentin,Sciatica
06_add_abbrev,pubtator,30326006,Pregabalin,Sciatica
06_add_abbrev,pubtator,31230222,Donepezil,Autistic Disorder
06_add_abbrev,pubtator,32629738,Pregabalin,Hip Injuries
06_add_abbrev,pubtator,33412422,Escitalopram,Abdominal Pain
06_add_abbrev,pubtator,34133820,Ibuprofen,Musculoskeletal Pain
06_add_abbrev,pubtator,34133820,Diclofenac,Musculoskeletal Pain
06_add_abbrev,pubtator,34218802,Doxycycline,Helicobacter Infections
06_add_abbrev,pubtator,34453525,Methylphenidate,Attention Deficit Disorder with Hyperactivity
06_add_abbrev,pubtator,34793552,Amlodipine,Gastrointestinal Hemorrhage
06_add_abbrev,pubtator,34793552,Atenolol,Gastrointestinal Hemorrhage
06_add_abbrev,pubtator,35103836,Diclofenac,Pain Postoperative
06_add_abbrev,pubtator,35766202,Methylprednisolone,Arthritis Sacroiliac
06_add_abbrev,pubtator,35867273,Propranolol,Headache
06_add_abbrev,pubtator,35905573,Triamcinolone,Pain
06_add_abbrev,pubtator,35905573,Triamcinolone,Osteoarthritis
06_add_abbrev,pubtator,35905573,Triamcinolone,Joint Diseases
06_add_abbrev,pubtator,35987681,Methylprednisolone,Hypotension
06_add_abbrev,pubtator,36173235,Insulin Lispro,Diabetes Mellitus Type 1
06_add_abbrev,pubtator,36173344,Valsartan,Heart Diseases
06_add_abbrev,pubtator,36173344,Valsartan,Pulmonary Arterial Hypertension
06_add_abbrev,pubtator,36173344,Dapagliflozin,Heart Diseases
06_add_abbrev,pubtator,36471429,Cephalexin,Surgical Wound Infection
06_add_abbrev,pubtator,36477458,Ibuprofen,Bell Palsy
06_add_abbrev,pubtator,36561129,Fluticasone,Pulmonary Disease Chronic Obstructive
06_add_abbrev,pubtator,36561129,Vilanterol,Pulmonary Disease Chronic Obstructive
06_add_abbrev,pubtator,36942908,Acetaminophen,Acute Pain
06_add_abbrev,pubtator,37138225,Oxycodone,Pain
06_add_abbrev,pubtator,37210743,Valsartan,Heart Failure
06_add_abbrev,pubtator,37210743,Valsartan,Cardiovascular Diseases
06_add_abbrev,pubtator,37395974,Amlodipine,Dyslipidemias
06_add_abbrev,pubtator,37395974,Losartan,Dyslipidemias
06_add_abbrev,pubtator,37395974,Rosuvastatin,Hypertension
06_add_abbrev,pubtator,37395974,Ezetimibe,Hypertension
06_add_abbrev,pubtator,39586374,Clonidine,Pain
06_add_abbrev,pubtator,39601808,Methylphenidate,Disruptive Impulse Control and Conduct Disorders
06_add_abbrev,pubtator,39601808,Methylphenidate,Attention Deficit and Disruptive Behavior Disorders
06_add_abbrev,pubtator,40037214,Aspirin,Embolism
06_add_abbrev,pubtator,40037214,Rivaroxaban,Embolism
06_add_abbrev,pubtator,40043888,Prednisone,Uveomeningoencephalitic Syndrome
06_add_abbrev,pubtator,40043888,Adalimumab,Uveomeningoencephalitic Syndrome
06_add_abbrev,pubtator,40813667,Mirtazapine,Dyspnea
06_add_abbrev,pubtator,40877788,Acetaminophen,Pain Postoperative
06_add_abbrev,pubtator,40945498,Ibuprofen,Pain
06_add_abbrev,pubtator,40945498,Diclofenac,Pain
06_add_abbrev,pubtator,10572343,Trazodone,Sleep Wake Disorders
06_add_abbrev,pubtator,12145220,Glipizide,Diabetes Mellitus
06_add_abbrev,pubtator,22947356,Lisinopril,Hypertension Diastolic Resistance to
06_add_abbrev,pubtator,24158898,Pantoprazole,Dyspepsia
06_add_abbrev,pubtator,24180582,Clindamycin,Pain
06_add_abbrev,pubtator,25796863,Pantoprazole,Pancreatitis Chronic
06_add_abbrev,pubtator,25941016,Sumatriptan,Pain
06_add_abbrev,pubtator,26577417,Insulin Glargine,Hypoglycemia
06_add_abbrev,pubtator,27808417,Levetiracetam,Meige Syndrome
06_add_abbrev,pubtator,28082332,Losartan,Hypoxia
06_add_abbrev,pubtator,28240967,Pravastatin,Small Cell Lung Carcinoma
06_add_abbrev,pubtator,30302936,Chlorthalidone,Essential Hypertension
06_add_abbrev,pubtator,32436641,Insulin Lispro,Diabetes Mellitus Type 1
06_add_abbrev,pubtator,32488923,Insulin Lispro,Diabetes Mellitus Type 1
06_add_abbrev,pubtator,33097422,Sulfamethoxazole,Lower Urinary Tract Symptoms
06_add_abbrev,pubtator,33783553,Warfarin,Blood Coagulation Disorders
06_add_abbrev,pubtator,33837106,Insulin Aspart,Diabetes Mellitus Type 2
06_add_abbrev,pubtator,34847709,Isosorbide,Cerebral Infarction
06_add_abbrev,pubtator,37263861,Atorvastatin,Altitude Sickness
06_add_abbrev,pubtator,37289237,Furosemide,Pulmonary Atelectasis
06_add_abbrev,pubtator,38267312,Insulin Glargine,Diabetes Mellitus Type 2
06_add_abbrev,pubtator,38521730,Ondansetron,Alcoholism
06_add_abbrev,pubtator,40505216,Methylphenidate,Parkinson Disease
06_add_abbrev,rentrez,12453952,Glipizide,Diabetes Mellitus
06_add_abbrev,rentrez,12453952,Glipizide,"Diabetes Mellitus, Type 2"
06_add_abbrev,rentrez,15468607,Trazodone,Sleep Initiation and Maintenance Disorders
06_add_abbrev,rentrez,17097398,Cephalexin,"Skin Diseases, Infectious"
06_add_abbrev,rentrez,22915486,Mirtazapine,"Sleep Disorders, Circadian Rhythm"
06_add_abbrev,rentrez,23497779,Pravastatin,Coronary Artery Disease
06_add_abbrev,rentrez,23570952,Buspirone,Anxiety Disorders
06_add_abbrev,rentrez,23570952,Buspirone,"Depressive Disorder, Treatment-Resistant"
06_add_abbrev,rentrez,23570952,Paroxetine,Anxiety Disorders
06_add_abbrev,rentrez,23570952,Paroxetine,"Depressive Disorder, Treatment-Resistant"
06_add_abbrev,rentrez,25987260,Irbesartan,"Diabetes Mellitus, Type 2"
06_add_abbrev,rentrez,25987260,Irbesartan,"Kidney Failure, Chronic"
06_add_abbrev,rentrez,26123629,Clonazepam,Sleep Wake Disorders
06_add_abbrev,rentrez,26572055,Memantine,Alzheimer Disease
06_add_abbrev,rentrez,28416195,Pravastatin,HIV Infections
06_add_abbrev,rentrez,28838583,Aripiprazole,Psychotic Disorders
06_add_abbrev,rentrez,29402860,Zolpidem,Sleep Wake Disorders
06_add_abbrev,rentrez,29622037,Donepezil,Alzheimer Disease
06_add_abbrev,rentrez,29622037,Donepezil,Cognition Disorders
06_add_abbrev,rentrez,30326006,Gabapentin,Chronic Pain
06_add_abbrev,rentrez,31230222,Donepezil,Autistic Disorder
06_add_abbrev,rentrez,31435774,Gabapentin,Chronic Pain
06_add_abbrev,rentrez,31435774,Gabapentin,Pelvic Pain
06_add_abbrev,rentrez,34133820,Diclofenac,Acute Pain
06_add_abbrev,rentrez,34218802,Doxycycline,Helicobacter Infections
06_add_abbrev,rentrez,34218802,Esomeprazole,Helicobacter Infections
06_add_abbrev,rentrez,34453525,Methylphenidate,Attention Deficit Disorder with Hyperactivity
06_add_abbrev,rentrez,35103836,Diclofenac,"Pain, Postoperative"
06_add_abbrev,rentrez,35905573,Triamcinolone,Pain
06_add_abbrev,rentrez,35987681,Methylprednisolone,Systemic Inflammatory Response Syndrome
06_add_abbrev,rentrez,36173235,Insulin Lispro,"Diabetes Mellitus, Type 1"
06_add_abbrev,rentrez,36173344,Valsartan,Heart Diseases
06_add_abbrev,rentrez,36173344,Valsartan,Heart Failure
06_add_abbrev,rentrez,36173344,Valsartan,Pulmonary Arterial Hypertension
06_add_abbrev,rentrez,36471429,Cephalexin,Surgical Wound Infection
06_add_abbrev,rentrez,36477458,Ibuprofen,"Infant, Newborn, Diseases"
06_add_abbrev,rentrez,36561129,Fluticasone,"Pulmonary Disease, Chronic Obstructive"
06_add_abbrev,rentrez,36707080,Atorvastatin,Stroke
06_add_abbrev,rentrez,36707080,Clopidogrel,Stroke
06_add_abbrev,rentrez,37210743,Valsartan,Heart Failure
06_add_abbrev,rentrez,37395974,Ezetimibe,Hypertension
06_add_abbrev,rentrez,37395974,Ezetimibe,Essential Hypertension
06_add_abbrev,rentrez,37526038,Baclofen,Substance Withdrawal Syndrome
06_add_abbrev,rentrez,39601808,Methylphenidate,Attention Deficit Disorder with Hyperactivity
06_add_abbrev,rentrez,39601808,Methylphenidate,Attention Deficit and Disruptive Behavior Disorders
06_add_abbrev,rentrez,40043888,Prednisone,Uveomeningoencephalitic Syndrome
06_add_abbrev,rentrez,40043888,Adalimumab,Uveomeningoencephalitic Syndrome
06_add_abbrev,rentrez,40877788,Acetaminophen,"Pain, Postoperative"
06_add_abbrev,rentrez,40945498,Acetaminophen,"Pain, Postoperative"
06_add_abbrev,rentrez,10572343,Trazodone,Sleep Initiation and Maintenance Disorders
06_add_abbrev,rentrez,24023757,Pravastatin,Coronary Disease
06_add_abbrev,rentrez,24158898,Pantoprazole,Helicobacter Infections
06_add_abbrev,rentrez,24180582,Clindamycin,"Pain, Postoperative"
06_add_abbrev,rentrez,25796863,Pantoprazole,Helicobacter Infections
06_add_abbrev,rentrez,26577417,Insulin Lispro,"Diabetes Mellitus, Type 2"
06_add_abbrev,rentrez,27808417,Levetiracetam,Dystonic Disorders
06_add_abbrev,rentrez,28082332,Losartan,Hypertension
06_add_abbrev,rentrez,30302936,Chlorthalidone,Essential Hypertension
06_add_abbrev,rentrez,32436641,Insulin Lispro,"Diabetes Mellitus, Type 1"
06_add_abbrev,rentrez,32488923,Insulin Lispro,"Diabetes Mellitus, Type 1"
06_add_abbrev,rentrez,33783553,Warfarin,Blood Coagulation Disorders
06_add_abbrev,rentrez,33837106,Insulin Aspart,"Diabetes Mellitus, Type 2"
06_add_abbrev,rentrez,34596484,Tamsulosin,Pain
06_add_abbrev,rentrez,34847709,Isosorbide,Cerebral Small Vessel Diseases
06_add_abbrev,rentrez,35346603,Ezetimibe,Muscular Diseases
06_add_abbrev,rentrez,36262968,Triamcinolone,Pain
06_add_abbrev,rentrez,38267312,Insulin Glargine,"Diabetes Mellitus, Type 2"
06_add_abbrev,rentrez,38521730,Ondansetron,"Liver Diseases, Alcoholic"
06_add_abbrev,rentrez,40345826,Amoxicillin,Community-Acquired Infections
06_add_abbrev,rentrez,40505216,Methylphenidate,Parkinson Disease
06_add_abbrev,union,8165073,Nitrofurantoin,Urologic Diseases
06_add_abbrev,union,9866667,Cephalexin,Wounds and Injuries
06_add_abbrev,union,12453952,Glipizide,Diabetes Mellitus
06_add_abbrev,union,12453952,Glipizide,"Diabetes Mellitus, Type 2"
06_add_abbrev,union,15468607,Trazodone,Sleep Initiation and Maintenance Disorders
06_add_abbrev,union,17097398,Cephalexin,Dermatitis
06_add_abbrev,union,17097398,Cephalexin,"Skin Diseases, Infectious"
06_add_abbrev,union,17580026,Diltiazem,Fissure in Ano
06_add_abbrev,union,19169140,Valacyclovir,Herpes Simplex
06_add_abbrev,union,19169140,Acyclovir,Herpes Simplex
06_add_abbrev,union,21075537,Gabapentin,Pruritus
06_add_abbrev,union,21075537,Gabapentin,Burns
06_add_abbrev,union,21075537,Cetirizine,Pruritus
06_add_abbrev,union,21075537,Cetirizine,Burns
06_add_abbrev,union,22915486,Mirtazapine,Sleep Deprivation
06_add_abbrev,union,22915486,Mirtazapine,"Sleep Disorders, Circadian Rhythm"
06_add_abbrev,union,23082133,Lisinopril,Inflammation
06_add_abbrev,union,23082133,Pravastatin,Cardiovascular Diseases
06_add_abbrev,union,23223108,Baclofen,Pain
06_add_abbrev,union,23269105,Sertraline,Seizures
06_add_abbrev,union,23497779,Pravastatin,Coronary Artery Disease
06_add_abbrev,union,23497779,Pravastatin,Diabetes Mellitus
06_add_abbrev,union,23570952,Paroxetine,Depressive Disorder Treatment Resistant
06_add_abbrev,union,23570952,Buspirone,Anxiety Disorders
06_add_abbrev,union,23570952,Buspirone,"Depressive Disorder, Treatment-Resistant"
